     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7792     97.5788      4.4338      1.9349      1.8889      0.3250     -0.3873      0.5056    102.0679     69.7453     50.0000      0.8643     -1.2728      0.0688
     34.7734     97.5771      6.2053      1.9350      1.8889      0.4436     -0.5287      0.6901    102.0680     69.6400     50.0000      1.7033     -2.5412      0.0000
     34.7677     97.5754      7.9755      1.9352      1.8889      0.4647     -0.5538      0.7229    102.0681     69.5348     50.0000      1.8627     -2.7962     -0.0246
     34.7619     97.5737      9.7446      1.9353      1.8889      0.3707     -0.4410      0.5761    102.0683     69.4296     49.9508      1.2642     -1.9085     -0.0318
     34.7561     97.5719     11.5124      1.9354      1.8889      0.2087     -0.2487      0.3247    102.0684     69.3245     50.0000      0.2471     -0.4290     -0.0335
     34.7502     97.5702     13.2790      1.9356      1.8889      0.0633     -0.0754      0.0984    102.0686     69.2195     50.0000     -0.5836      0.7796     -0.0337
     34.7444     97.5684     15.0444      1.9357      1.8889      0.0002      0.0003      0.0003    102.0687     69.1145    -50.0000     -0.7205      0.9417     -0.0329
     34.7385     97.5666     16.8086      1.9358      1.8889      0.0012     -0.0014      0.0018    102.0689     69.0097     50.0000     -0.3926      0.4083     -0.0305
     34.7326     97.5648     18.5715      1.9360      1.8889      0.0013     -0.0016      0.0020    102.0690     68.9048     50.0000     -0.2861      0.2663     -0.0273
     34.7266     97.5631     20.3331      1.9361      1.8889      0.0007     -0.0008      0.0010    102.0692     68.8001     50.0000     -0.2363      0.2086     -0.0241
     34.7206     97.5613     22.0936      1.9362      1.8889      0.0005     -0.0006      0.0008    102.0693     68.6955     50.0000     -0.1977      0.1631     -0.0213
     34.7146     97.5595     23.8527      1.9364      1.8889      0.0005      0.0006      0.0008    102.0695     68.5909    -50.0000     -0.1674      0.1544     -0.0188
     34.7086     97.5577     25.6106      1.9365      1.8889      0.0001     -0.0001      0.0001    102.0696     68.4864     50.0000     -0.1553      0.1060     -0.0166
     34.7025     97.5558     27.3673      1.9366      1.8889      0.0031      0.0037      0.0048    102.0698     68.3819    -50.0000     -0.0883      0.1608     -0.0147
     34.6964     97.5540     29.1226      1.9368      1.8889      0.0002     -0.0003      0.0004    102.0700     68.2776     50.0000     -0.1183      0.0739     -0.0131
     34.7869     97.6029      0.8874      1.9262      1.8888      0.0012     -0.0014      0.0019    101.7245     69.9599     50.0000     -2.1140      1.3595      0.0960
     34.7813     97.6012      2.6611      1.9264      1.8888      0.0901     -0.1074      0.1402    101.7247     69.8545     50.0000     -1.4510      0.9089      0.1743
     34.7756     97.5995      4.4338      1.9265      1.8888      0.2572     -0.3066      0.4002    101.7248     69.7491     50.0000     -0.3061     -0.8467      0.0517
     34.7699     97.5978      6.2053      1.9266      1.8888      0.3958     -0.4717      0.6157    101.7250     69.6438     50.0000      0.7283     -2.1673     -0.0099
     34.7641     97.5961      7.9755      1.9267      1.8888      0.4256     -0.5072      0.6621    101.7251     69.5386     50.0000      1.0991     -2.3616     -0.0328
     34.7583     97.5943      9.7446      1.9269      1.8888      0.3366     -0.4012      0.5237    101.7253     69.4334     50.0000      0.6567     -1.5019     -0.0383
     34.7525     97.5926     11.5124      1.9270      1.8888      0.1808     -0.2154      0.2812    101.7254     69.3284     50.0000     -0.1950     -0.0722     -0.0380
     34.7467     97.5908     13.2790      1.9271      1.8888      0.0475     -0.0567      0.0740    101.7256     69.2233     50.0000     -0.8235      0.9779     -0.0365
     34.7408     97.5891     15.0444      1.9273      1.8888      0.0002      0.0003      0.0004    101.7258     69.1184    -50.0000     -0.7444      0.9002     -0.0344
     34.7349     97.5873     16.8086      1.9274      1.8888      0.0015     -0.0018      0.0024    101.7259     69.0135     50.0000     -0.4232      0.4189     -0.0315
     34.7290     97.5855     18.5715      1.9275      1.8888      0.0005     -0.0006      0.0008    101.7261     68.9087     50.0000     -0.3332      0.3068     -0.0281
     34.7230     97.5837     20.3331      1.9277      1.8888      0.0003     -0.0003      0.0004    101.7263     68.8040     50.0000     -0.2660      0.2340     -0.0248
